CLIENTNUM,Attrition_Flag,Customer_Age,Dependent_count,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2,new_Credit_Limit,new_Avg_Utilization_Ratio,new_Avg_Open_To_Buy,new_level_Education_Level,new_level_Gender,new_level_Income_Category,new_level_Marital_Status
712900308,Attrited Customer,44.0,2.0,Blue,34.0,4.0,3.0,3.0,0.0,0.506,2078.0,37.0,0.423,0.99661,0.00338757,1751.0,0.0,1751.0,College,F,Less than $40K,Single
798045708,Existing Customer,42.0,5.0,Blue,36.0,2.0,1.0,1.0,0.0,0.63,4182.0,76.0,1.171,3.429e-05,0.99997,7434.0,0.0,7434.0,Graduate,F,$40K - $60K,Married
715657833,Existing Customer,52.0,3.0,Blue,41.0,2.0,3.0,2.0,787.0,0.601,4956.0,89.0,0.745,0.00020516,0.99979,1438.3,0.547,651.3,Others,F,Less than $40K,Single
712111608,Existing Customer,59.0,2.0,Blue,54.0,1.0,1.0,3.0,0.0,0.61,4919.0,72.0,0.756,0.000109,0.99989,1438.3,0.0,1438.3,Others,F,Less than $40K,Single
711792783,Existing Customer,45.0,3.0,Blue,26.0,1.0,1.0,2.0,1195.0,0.642,4479.0,80.0,0.667,6.282e-05,0.99994,2032.0,0.588,837.0,Others,F,$40K - $60K,Others
716067333,Existing Customer,61.0,0.0,Blue,36.0,2.0,3.0,3.0,945.0,0.816,4553.0,84.0,0.714,0.0002596,0.99974,6959.0,0.136,6014.0,Graduate,M,Others,Married
780660183,Attrited Customer,43.0,4.0,Blue,32.0,2.0,3.0,2.0,0.0,0.691,2613.0,46.0,0.84,0.99458,0.00542,8203.0,0.0,2609.267761864645,High School,F,Less than $40K,Others
720761208,Attrited Customer,59.0,1.0,Blue,47.0,2.0,4.0,2.0,357.0,0.798,2496.0,41.0,0.64,0.99499,0.00501,4789.0,0.075,4432.0,College,M,Others,Single
788794758,Attrited Customer,46.0,4.0,Blue,28.0,2.0,2.0,4.0,0.0,0.644,2061.0,38.0,0.462,0.99709,0.0029104,2979.0,0.0,2979.0,Graduate,M,$40K - $60K,Single
711150333,Attrited Customer,40.0,3.0,Blue,31.0,5.0,3.0,2.0,0.0,0.669,2857.0,40.0,0.6,0.99467,0.00533,2391.0,0.0,2391.0,Graduate,F,Less than $40K,Single
714418158,Existing Customer,63.0,0.0,Blue,56.0,2.0,2.0,2.0,851.0,0.814,3527.0,69.0,0.816,0.00010043,0.9999,3528.4321951219513,0.117,6413.0,Uneducated,F,Less than $40K,Single
713634108,Existing Customer,45.0,3.0,Blue,36.0,1.0,2.0,2.0,1830.0,1.036,4293.0,66.0,0.692,0.00011811,0.99988,4348.0,0.421,2518.0,Graduate,F,Others,Single
717231558,Existing Customer,49.0,4.0,Blue,43.0,2.0,2.0,2.0,1446.0,0.815,4851.0,74.0,0.947,0.00011937,0.99988,3002.0,0.482,1556.0,Graduate,F,Less than $40K,Married
711589758,Existing Customer,42.0,5.0,Blue,32.0,1.0,2.0,2.0,1641.0,0.719,3967.0,75.0,0.923,0.00011423,0.99989,4162.0,0.394,2521.0,High School,M,$60K - $80K,Married
787481208,Existing Customer,46.0,1.0,Blue,34.0,1.0,3.0,1.0,1793.0,0.901,5006.0,78.0,0.66,0.00011192,0.99989,2762.0,0.649,969.0,Others,F,Less than $40K,Others
715516458,Attrited Customer,42.0,1.0,Blue,36.0,5.0,3.0,2.0,2430.0,0.698,2602.0,43.0,0.433,0.99395,0.00605,2705.0,0.898,275.0,High School,F,$40K - $60K,Married
714998508,Existing Customer,53.0,3.0,Blue,36.0,2.0,2.0,0.0,1454.0,0.894,5326.0,62.0,0.676,4.4796e-05,0.99996,3742.0,0.12467307692307691,2288.0,Uneducated,M,Others,Married
713328108,Existing Customer,60.0,1.0,Blue,36.0,2.0,2.0,2.0,1047.0,0.727,5189.0,79.0,0.795,0.00010387,0.9999,1671.0,0.627,624.0,College,F,Less than $40K,Married
716229108,Existing Customer,55.0,3.0,Blue,46.0,2.0,3.0,3.0,2262.0,0.653,4674.0,84.0,0.585,0.00030519,0.99969,3282.0,0.689,1020.0,College,F,Less than $40K,Others
820925433,Existing Customer,50.0,2.0,Blue,45.0,2.0,3.0,2.0,710.0,0.657,4751.0,81.0,0.884,0.00021165,0.99979,1529.0,0.464,819.0,Others,F,Less than $40K,Single
816129258,Existing Customer,34.0,2.0,Blue,29.0,2.0,3.0,3.0,1897.0,0.938,4837.0,74.0,0.542,0.00035594,0.99964,2509.0,0.756,612.0,Others,F,Less than $40K,Single
808903308,Attrited Customer,54.0,1.0,Blue,49.0,4.0,3.0,6.0,0.0,0.722,2519.0,35.0,0.522,0.99938,0.00061767,2471.0,0.0,2471.0,Others,F,$40K - $60K,Married
713809833,Existing Customer,42.0,3.0,Blue,32.0,2.0,3.0,2.0,859.0,0.584,4684.0,86.0,0.623,0.00018665,0.99981,9749.0,0.088,8890.0,Graduate,F,Others,Others
713542008,Existing Customer,48.0,3.0,Blue,37.0,1.0,2.0,3.0,0.0,0.584,4236.0,83.0,0.844,0.00019311,0.99981,1438.3,0.0,1438.3,High School,F,Less than $40K,Others
717385083,Existing Customer,46.0,3.0,Blue,35.0,2.0,2.0,3.0,1122.0,0.659,4813.0,87.0,0.706,0.00019311,0.99981,4916.0,0.228,3794.0,High School,M,Others,Married
708652908,Existing Customer,47.0,5.0,Blue,36.0,1.0,6.0,1.0,1419.0,0.725,4498.0,81.0,0.761,9.0898e-05,0.99991,2291.0,0.619,872.0,Uneducated,F,Less than $40K,Married
715644633,Existing Customer,42.0,3.0,Blue,34.0,1.0,2.0,1.0,820.0,0.908,5212.0,88.0,0.833,7.1226e-05,0.99993,1528.0,0.537,708.0,Graduate,F,$40K - $60K,Single
708761733,Existing Customer,52.0,3.0,Blue,36.0,2.0,2.0,2.0,1582.0,0.76,4419.0,63.0,0.658,0.00011482,0.99989,8279.0,0.191,6697.0,High School,F,Others,Married
714600258,Existing Customer,45.0,2.0,Blue,36.0,1.0,2.0,2.0,2015.0,0.815,3645.0,70.0,1.0,0.00013393,0.99987,5945.0,0.339,3930.0,Others,M,$60K - $80K,Married
823566408,Existing Customer,44.0,3.0,Blue,40.0,2.0,2.0,1.0,0.0,0.773,4625.0,93.0,0.938,7.1226e-05,0.99993,1438.3,0.0,1438.3,Graduate,F,Less than $40K,Married
713373708,Attrited Customer,54.0,3.0,Blue,36.0,2.0,3.0,3.0,0.0,0.488,2464.0,57.0,0.839,0.99711,0.00288892,1857.0,0.0,1857.0,Others,F,Less than $40K,Single
708307533,Existing Customer,42.0,2.0,Blue,30.0,1.0,2.0,3.0,0.0,0.808,4129.0,81.0,0.884,0.00019683,0.9998,3086.0,0.0,3086.0,Uneducated,M,$60K - $80K,Married
820085808,Existing Customer,54.0,3.0,Blue,49.0,1.0,1.0,2.0,1343.0,0.637,4692.0,86.0,0.72,5.7151e-05,0.99994,2598.0,0.517,1255.0,Graduate,F,Less than $40K,Married
716685033,Existing Customer,38.0,1.0,Blue,19.0,1.0,1.0,2.0,1600.0,0.716,5344.0,82.0,0.864,5.0256e-05,0.99995,5559.0,0.288,3959.0,High School,F,$40K - $60K,Married
713063958,Existing Customer,51.0,1.0,Blue,39.0,1.0,1.0,3.0,1080.0,0.561,5010.0,85.0,0.7,8.6952e-05,0.99991,7562.0,0.143,6482.0,Graduate,M,$80K - $120K,Single
708371733,Existing Customer,41.0,3.0,Blue,15.0,1.0,1.0,2.0,0.0,0.661,4931.0,81.0,0.841,5.5559e-05,0.99994,4662.0,0.0,4662.0,High School,F,Less than $40K,Married
780277458,Existing Customer,52.0,2.0,Blue,38.0,2.0,2.0,3.0,2517.0,0.586,4503.0,89.0,0.712,0.00019143,0.99981,2904.0,0.867,387.0,Graduate,F,Less than $40K,Single
797232183,Existing Customer,42.0,4.0,Blue,36.0,2.0,1.0,1.0,1962.0,0.668,5020.0,75.0,0.786,3.8289e-05,0.99996,2676.0,0.733,714.0,Others,F,Less than $40K,Married
720789933,Existing Customer,46.0,4.0,Blue,32.0,2.0,1.0,1.0,680.0,0.708,5027.0,82.0,0.64,3.4833e-05,0.99997,5798.0,0.117,5118.0,Graduate,F,Others,Married
808281483,Existing Customer,46.0,2.0,Blue,41.0,2.0,3.0,3.0,2157.0,0.637,4249.0,76.0,1.235,0.00033251,0.99967,2665.0,0.809,508.0,Others,F,Less than $40K,Single
712968708,Existing Customer,55.0,1.0,Blue,47.0,2.0,3.0,1.0,1780.0,0.792,5167.0,78.0,0.773,9.8983e-05,0.9999,2343.0,0.76,563.0,High School,F,$40K - $60K,Single
711263058,Existing Customer,29.0,1.0,Blue,36.0,1.0,1.0,2.0,1879.0,0.701,4660.0,80.0,0.778,5.6825e-05,0.99994,2763.0,0.68,884.0,Others,F,Less than $40K,Single
788813658,Existing Customer,62.0,0.0,Blue,45.0,2.0,2.0,3.0,0.0,0.886,4755.0,88.0,0.725,0.00016428,0.99984,10503.0,0.0,10503.0,Graduate,F,Others,Single
721444758,Existing Customer,47.0,2.0,Blue,36.0,1.0,3.0,3.0,2216.0,0.826,4980.0,78.0,0.857,0.00029411,0.99971,2780.0,0.797,564.0,College,F,Less than $40K,Married
711448983,Attrited Customer,47.0,2.0,Blue,34.0,2.0,2.0,2.0,2024.0,0.717,2313.0,37.0,0.321,0.99129,0.00871,2234.0,0.906,210.0,Graduate,F,Less than $40K,Married
712664658,Attrited Customer,35.0,1.0,Blue,30.0,2.0,2.0,2.0,0.0,0.683,2549.0,54.0,0.588,0.99073,0.00927,1649.0,0.0,1649.0,Graduate,F,Less than $40K,Single
714237033,Attrited Customer,42.0,4.0,Blue,36.0,6.0,2.0,3.0,2246.0,0.518,2299.0,39.0,0.444,0.99518,0.00481999,5557.0,0.404,3311.0,Uneducated,F,Others,Married
718370733,Existing Customer,48.0,2.0,Blue,35.0,2.0,3.0,3.0,0.0,0.782,4504.0,90.0,0.765,0.00031104,0.99969,6074.0,0.0,6074.0,Uneducated,F,Others,Married
713726958,Attrited Customer,40.0,3.0,Blue,21.0,5.0,2.0,2.0,0.0,0.41,2191.0,38.0,0.357,0.99418,0.00582,1728.0,0.0,1728.0,Others,F,Less than $40K,Married
794160408,Existing Customer,46.0,3.0,Blue,40.0,1.0,1.0,1.0,1973.0,0.946,4747.0,73.0,1.028,3.4465e-05,0.99997,3044.0,0.648,1071.0,Graduate,F,Others,Married
716009883,Existing Customer,41.0,1.0,Blue,28.0,1.0,3.0,1.0,585.0,0.624,4245.0,74.0,0.897,0.00010182,0.9999,8482.0,0.069,7897.0,Graduate,F,$40K - $60K,Single
711873033,Attrited Customer,35.0,3.0,Blue,29.0,4.0,2.0,3.0,0.0,0.748,2549.0,56.0,0.75,0.99544,0.00455805,1438.3,0.0,1438.3,Others,F,Others,Single
712715208,Attrited Customer,52.0,1.0,Blue,44.0,1.0,3.0,2.0,0.0,0.544,2387.0,51.0,0.5,0.99395,0.00605,3770.0,0.0,3770.0,High School,M,$80K - $120K,Single
778899708,Attrited Customer,56.0,2.0,Blue,37.0,2.0,2.0,3.0,0.0,0.902,2919.0,47.0,0.382,0.99527,0.00472896,2963.0,0.0,2963.0,Others,F,$40K - $60K,Single
771865908,Attrited Customer,48.0,2.0,Blue,37.0,4.0,2.0,3.0,487.0,0.772,2532.0,48.0,0.548,0.9948,0.0052,11750.0,0.041,11263.0,Graduate,F,Others,Single
716273133,Existing Customer,41.0,3.0,Blue,36.0,2.0,2.0,3.0,0.0,0.61,4853.0,78.0,0.592,0.00019864,0.9998,1593.0,0.0,1593.0,Graduate,F,Less than $40K,Married
709927458,Existing Customer,38.0,3.0,Blue,20.0,1.0,3.0,3.0,1544.0,0.716,4042.0,77.0,0.925,0.0003139,0.99969,10486.0,0.147,8942.0,Graduate,M,$40K - $60K,Single
715162608,Attrited Customer,48.0,2.0,Blue,41.0,4.0,2.0,3.0,1323.0,0.687,2499.0,38.0,0.407,0.9948,0.0052,2168.0,0.61,845.0,Graduate,F,Less than $40K,Single
719862258,Existing Customer,38.0,2.0,Blue,28.0,2.0,3.0,3.0,1393.0,0.84,5015.0,90.0,0.915,0.00031104,0.99969,5666.0,0.246,4273.0,Uneducated,F,Others,Single
788719533,Existing Customer,53.0,4.0,Blue,34.0,1.0,2.0,3.0,0.0,0.908,4060.0,61.0,1.346,0.00023623,0.99976,13679.0,0.0,13679.0,Others,M,$80K - $120K,Married
715566408,Existing Customer,45.0,3.0,Blue,36.0,1.0,2.0,2.0,1479.0,0.708,4404.0,77.0,0.75,0.00017091,0.99983,2143.0,0.69,664.0,Others,F,Less than $40K,Married
717359208,Existing Customer,57.0,0.0,Blue,47.0,2.0,3.0,1.0,1779.0,0.536,4037.0,72.0,0.756,9.0501e-05,0.99991,4945.0,0.36,3166.0,College,F,Less than $40K,Married
721410858,Existing Customer,54.0,4.0,Blue,36.0,1.0,3.0,0.0,1334.0,0.694,4512.0,90.0,0.765,6.765e-05,0.99993,1921.0,0.694,587.0,High School,F,Less than $40K,Single
779420583,Existing Customer,45.0,4.0,Blue,33.0,2.0,1.0,3.0,2055.0,0.838,4662.0,70.0,0.628,9.7154e-05,0.9999,3001.0,0.685,946.0,Graduate,F,Less than $40K,Single
714222183,Existing Customer,38.0,3.0,Blue,36.0,1.0,1.0,1.0,1084.0,0.767,4874.0,78.0,0.66,3.4465e-05,0.99997,2132.0,0.508,1048.0,Graduate,F,$40K - $60K,Single
709079883,Attrited Customer,45.0,4.0,Blue,36.0,5.0,3.0,3.0,1012.0,0.886,2729.0,38.0,0.52,0.99783,0.00217267,1663.0,0.609,651.0,Others,F,Less than $40K,Married
721406658,Attrited Customer,32.0,0.0,Blue,36.0,6.0,3.0,3.0,0.0,0.683,2479.0,43.0,0.536,0.99651,0.0034913,1732.0,0.0,1732.0,Others,F,Less than $40K,Others
713782608,Existing Customer,46.0,4.0,Blue,36.0,1.0,3.0,1.0,2386.0,0.766,5329.0,83.0,0.729,0.00011377,0.99989,2652.0,0.9,266.0,Graduate,F,$40K - $60K,Single
720236433,Existing Customer,41.0,4.0,Blue,22.0,1.0,2.0,3.0,1670.0,0.787,4379.0,67.0,0.811,0.00019519,0.9998,5037.0,0.332,3367.0,College,M,$80K - $120K,Married
785106933,Existing Customer,51.0,1.0,Blue,45.0,2.0,2.0,3.0,2178.0,0.739,4505.0,71.0,0.732,0.00019751,0.9998,6519.0,0.334,4341.0,Others,F,Others,Single
716673258,Existing Customer,60.0,1.0,Blue,36.0,1.0,1.0,3.0,1488.0,0.621,3977.0,83.0,0.886,9.5577e-05,0.9999,2347.0,0.634,859.0,Others,F,Less than $40K,Single
708341958,Existing Customer,31.0,1.0,Blue,21.0,2.0,2.0,3.0,1904.0,0.786,4480.0,86.0,0.87,0.0001747,0.99983,2061.0,0.924,157.0,College,F,Less than $40K,Others
797150733,Attrited Customer,44.0,3.0,Blue,38.0,5.0,2.0,2.0,0.0,0.6,1754.0,39.0,0.56,0.99236,0.00764,1643.0,0.0,1643.0,Others,M,$40K - $60K,Single
718279983,Existing Customer,49.0,1.0,Blue,36.0,1.0,3.0,2.0,2489.0,0.875,4770.0,74.0,0.947,0.00016415,0.99984,5039.0,0.494,2550.0,College,F,Others,Married
718548558,Existing Customer,53.0,3.0,Blue,42.0,1.0,1.0,3.0,2041.0,0.927,4272.0,70.0,0.75,0.00010566,0.99989,2915.0,0.7,874.0,Others,F,Less than $40K,Single
780360558,Existing Customer,33.0,1.0,Blue,20.0,2.0,2.0,2.0,0.0,0.723,4698.0,87.0,0.851,0.00010684,0.99989,1507.0,0.0,1507.0,Graduate,F,Less than $40K,Married
715012833,Existing Customer,46.0,1.0,Blue,36.0,1.0,3.0,3.0,2517.0,0.841,4858.0,77.0,0.974,0.00027604,0.99972,3073.0,0.819,556.0,High School,F,Less than $40K,Married
772388508,Existing Customer,43.0,3.0,Blue,32.0,2.0,3.0,3.0,1349.0,0.531,5028.0,80.0,0.702,0.0003139,0.99969,8314.0,0.162,6965.0,Graduate,F,Others,Married
788199858,Existing Customer,42.0,3.0,Blue,34.0,1.0,3.0,1.0,1049.0,0.89,5758.0,87.0,0.706,0.00010943,0.99989,2798.0,0.375,1749.0,High School,F,Others,Others
769578108,Existing Customer,40.0,4.0,Blue,26.0,2.0,2.0,3.0,1652.0,0.523,4001.0,76.0,0.689,0.00022068,0.99978,20929.0,0.079,19277.0,Others,M,$60K - $80K,Single
719843958,Existing Customer,46.0,2.0,Blue,34.0,2.0,3.0,3.0,894.0,0.691,4874.0,79.0,0.837,0.00030251,0.9997,1754.0,0.12929126213592232,860.0,Graduate,M,Others,Married
767197983,Existing Customer,52.0,2.0,Blue,45.0,1.0,1.0,1.0,0.0,0.856,5938.0,83.0,0.694,3.2288e-05,0.99997,4209.0,0.0,4209.0,High School,F,Less than $40K,Single
711874833,Existing Customer,45.0,3.0,Blue,37.0,1.0,3.0,2.0,0.0,0.706,5497.0,88.0,0.63,0.00018146,0.99982,2449.0,0.0,2449.0,College,M,$40K - $60K,Others
714930333,Attrited Customer,39.0,3.0,Blue,30.0,2.0,3.0,3.0,0.0,0.717,2476.0,49.0,0.75,0.99674,0.00326498,4618.0,0.0,4618.0,College,M,$80K - $120K,Married
720989133,Existing Customer,41.0,2.0,Blue,36.0,2.0,1.0,2.0,1093.0,0.65,4596.0,82.0,0.822,5.3547e-05,0.99995,1654.0,0.661,561.0,College,F,Less than $40K,Married
720893958,Existing Customer,49.0,4.0,Blue,36.0,1.0,3.0,3.0,999.0,0.786,4215.0,53.0,1.12,0.0003262,0.99967,1544.0,0.647,545.0,Uneducated,F,Less than $40K,Single
769709058,Existing Customer,60.0,1.0,Blue,54.0,1.0,2.0,1.0,972.0,0.578,4228.0,63.0,0.465,6.6245e-05,0.99993,3618.0,0.269,2646.0,Uneducated,M,$60K - $80K,Single
711005583,Existing Customer,37.0,3.0,Blue,24.0,1.0,2.0,3.0,1064.0,0.851,5110.0,76.0,0.854,0.00019311,0.99981,3437.0,0.31,2373.0,High School,M,$80K - $120K,Single
826548708,Existing Customer,50.0,2.0,Blue,46.0,2.0,3.0,2.0,622.0,0.728,4637.0,91.0,0.655,0.00017987,0.99982,5965.0,0.104,5343.0,Graduate,M,$80K - $120K,Single
711093408,Existing Customer,46.0,2.0,Blue,33.0,2.0,3.0,1.0,1517.0,0.721,4815.0,83.0,0.804,0.00015697,0.99984,2644.0,0.574,1127.0,Others,F,Less than $40K,Married
712831908,Existing Customer,59.0,1.0,Blue,49.0,2.0,2.0,1.0,603.0,0.692,4556.0,81.0,0.473,6.2639e-05,0.99994,3481.0,0.173,2878.0,College,F,$40K - $60K,Married
780222408,Existing Customer,49.0,5.0,Blue,36.0,1.0,3.0,2.0,2085.0,0.417,4444.0,83.0,0.627,0.0001857,0.99981,3272.0,0.637,1187.0,Graduate,F,Less than $40K,Others
714181008,Existing Customer,35.0,0.0,Blue,36.0,1.0,2.0,2.0,1462.0,0.718,4509.0,71.0,0.732,9.7673e-05,0.9999,3019.0,0.484,1557.0,Graduate,F,Less than $40K,Married
772346358,Existing Customer,52.0,3.0,Blue,41.0,2.0,1.0,2.0,0.0,0.516,5047.0,79.0,0.756,5.8763e-05,0.99994,1801.0,0.0,1801.0,Uneducated,F,Less than $40K,Single
717489033,Attrited Customer,27.0,0.0,Blue,18.0,6.0,1.0,4.0,0.0,0.781,2641.0,40.0,0.6,0.99247,0.00753,1438.3,0.0,1438.3,High School,F,Less than $40K,Single
710969433,Existing Customer,41.0,1.0,Blue,31.0,2.0,2.0,2.0,1201.0,0.729,4230.0,68.0,0.659,0.00010985,0.99989,2909.0,0.413,1708.0,Uneducated,F,Less than $40K,Married
715807383,Existing Customer,45.0,4.0,Blue,36.0,1.0,3.0,3.0,0.0,0.593,5248.0,89.0,0.745,0.00037329,0.99963,4688.0,0.0,4688.0,Others,F,$40K - $60K,Single
711807333,Existing Customer,37.0,2.0,Blue,26.0,1.0,1.0,2.0,0.0,0.587,3948.0,84.0,0.68,5.3547e-05,0.99995,1438.3,0.0,1438.3,College,F,Less than $40K,Single
816086508,Existing Customer,47.0,2.0,Blue,42.0,1.0,3.0,3.0,0.0,0.677,4624.0,73.0,0.587,0.00033251,0.99967,1438.3,0.0,1438.3,Others,F,Less than $40K,Married
714424533,Attrited Customer,41.0,4.0,Blue,36.0,6.0,2.0,2.0,0.0,0.496,2156.0,37.0,0.194,0.99169,0.00831,1655.0,0.0,1655.0,Graduate,F,Less than $40K,Married
779536233,Existing Customer,47.0,4.0,Blue,30.0,1.0,1.0,1.0,601.0,1.0,4669.0,83.0,0.729,3.4833e-05,0.99997,1438.3,0.418,837.3,Graduate,F,$40K - $60K,Others
710794983,Existing Customer,41.0,3.0,Blue,32.0,2.0,1.0,1.0,1157.0,0.965,4705.0,78.0,0.902,3.3505e-05,0.99997,4745.0,0.244,3588.0,High School,F,Others,Single
779890833,Existing Customer,51.0,2.0,Blue,36.0,2.0,1.0,1.0,0.0,0.765,4866.0,65.0,0.625,3.2288e-05,0.99997,1438.3,0.0,1438.3,High School,F,Less than $40K,Others
779837808,Existing Customer,53.0,2.0,Blue,37.0,1.0,4.0,3.0,2500.0,0.869,5012.0,85.0,0.809,0.00035539,0.99964,5182.0,0.482,2682.0,High School,F,$40K - $60K,Married
713748708,Attrited Customer,46.0,3.0,Blue,37.0,1.0,2.0,4.0,0.0,0.35,1757.0,44.0,0.467,0.99706,0.00294141,1438.3,0.0,1438.3,Graduate,F,Less than $40K,Single
709123908,Existing Customer,43.0,2.0,Blue,36.0,2.0,3.0,2.0,0.0,0.807,4874.0,82.0,0.708,0.00017987,0.99982,4287.0,0.0,4287.0,Graduate,F,$40K - $60K,Married
816476658,Attrited Customer,54.0,2.0,Blue,49.0,2.0,4.0,3.0,1798.0,0.735,2921.0,44.0,0.692,0.99752,0.00248146,1812.0,0.19972413793103447,14.0,Others,F,Others,Married
743800833,Existing Customer,53.0,3.0,Blue,46.0,2.0,1.0,1.0,1144.0,0.772,4505.0,85.0,1.179,3.3508e-05,0.99997,2304.0,0.497,1160.0,College,F,$40K - $60K,Married
806415183,Existing Customer,51.0,0.0,Blue,46.0,1.0,3.0,3.0,1432.0,0.594,4534.0,83.0,0.886,0.00037564,0.99962,13623.0,0.105,12191.0,Others,F,Others,Married
794054058,Existing Customer,50.0,2.0,Blue,44.0,1.0,1.0,1.0,0.0,0.465,4010.0,59.0,0.513,3.3214e-05,0.99997,2765.0,0.0,2765.0,Graduate,F,Less than $40K,Single
771907158,Existing Customer,54.0,5.0,Blue,42.0,1.0,1.0,3.0,1903.0,0.915,4667.0,88.0,0.725,0.00010512,0.99989,3731.0,0.09692982456140352,1828.0,Others,M,Others,Married
815789883,Existing Customer,46.0,3.0,Blue,41.0,1.0,3.0,2.0,861.0,0.566,4728.0,81.0,0.761,0.00018146,0.99982,2485.0,0.346,1624.0,College,F,Less than $40K,Single
712177908,Existing Customer,50.0,4.0,Blue,36.0,1.0,3.0,1.0,1763.0,0.598,4310.0,75.0,0.875,0.00011061,0.99989,2446.0,0.721,683.0,College,F,Less than $40K,Single
711234783,Attrited Customer,44.0,4.0,Blue,28.0,5.0,2.0,3.0,0.0,0.716,2621.0,45.0,0.552,0.99549,0.00451007,2020.0,0.0,2020.0,Others,F,Less than $40K,Married
793379058,Existing Customer,48.0,3.0,Blue,42.0,2.0,2.0,1.0,1025.0,0.567,5084.0,82.0,0.745,7.1226e-05,0.99993,2214.0,0.463,1189.0,Graduate,F,Less than $40K,Single
720480183,Existing Customer,45.0,3.0,Blue,34.0,1.0,2.0,1.0,787.0,0.585,4882.0,80.0,1.162,7.8291e-05,0.99992,1811.0,0.435,1024.0,Others,F,Less than $40K,Others
712974558,Existing Customer,56.0,2.0,Blue,43.0,1.0,3.0,1.0,0.0,0.651,4546.0,89.0,0.712,0.00010546,0.99989,5254.0,0.0,5254.0,College,F,Less than $40K,Single
717409533,Attrited Customer,36.0,2.0,Blue,26.0,1.0,2.0,3.0,1486.0,0.827,2824.0,43.0,0.387,0.99558,0.00441892,1821.0,0.816,335.0,Others,F,Less than $40K,Single
712200033,Existing Customer,44.0,4.0,Blue,36.0,1.0,3.0,3.0,0.0,0.75,4983.0,78.0,0.733,0.00030842,0.99969,3024.0,0.0,3024.0,High School,F,Less than $40K,Single
713563383,Existing Customer,50.0,3.0,Blue,36.0,1.0,3.0,3.0,952.0,0.67,3862.0,80.0,0.818,0.00034503,0.99965,1930.0,0.493,978.0,Others,F,Less than $40K,Single
802795608,Existing Customer,54.0,2.0,Blue,48.0,1.0,3.0,2.0,556.0,0.622,4981.0,82.0,0.864,0.00017486,0.99983,1517.0,0.367,961.0,High School,F,Less than $40K,Single
787452333,Attrited Customer,39.0,1.0,Blue,25.0,2.0,2.0,1.0,0.0,0.801,2870.0,36.0,0.5,0.98429,0.01571,2024.0,0.0,2024.0,High School,F,Less than $40K,Married
709520058,Attrited Customer,53.0,5.0,Blue,38.0,4.0,2.0,2.0,0.0,0.482,2028.0,43.0,0.303,0.99179,0.00821,19138.0,0.0,19138.0,Uneducated,M,Others,Married
819690933,Existing Customer,56.0,1.0,Blue,51.0,2.0,3.0,1.0,897.0,0.767,4059.0,80.0,0.778,0.00010182,0.9999,16835.0,0.053,15938.0,Graduate,M,$80K - $120K,Single
820694133,Attrited Customer,60.0,0.0,Blue,55.0,4.0,1.0,3.0,0.0,0.703,2412.0,38.0,0.52,0.98723,0.01277,5549.0,0.0,5549.0,High School,F,Others,Married
711800658,Attrited Customer,42.0,3.0,Blue,36.0,2.0,3.0,3.0,0.0,0.577,2465.0,42.0,0.355,0.99673,0.00326528,2145.0,0.0,2145.0,High School,F,Less than $40K,Single
717722958,Existing Customer,43.0,3.0,Blue,36.0,1.0,3.0,2.0,1349.0,0.81,4277.0,71.0,0.69,0.00019191,0.99981,4654.0,0.29,3305.0,Uneducated,M,$80K - $120K,Married
712279683,Attrited Customer,44.0,3.0,Blue,36.0,2.0,3.0,3.0,0.0,0.654,2740.0,52.0,0.625,0.99683,0.00317458,9114.0,0.0,9114.0,Graduate,M,$60K - $80K,Married
716606733,Existing Customer,33.0,1.0,Blue,18.0,2.0,2.0,3.0,2054.0,0.735,4833.0,85.0,0.667,0.00017969,0.99982,3043.0,0.675,989.0,Graduate,F,$40K - $60K,Single
716060358,Existing Customer,53.0,2.0,Blue,45.0,2.0,2.0,2.0,913.0,0.917,4952.0,82.0,0.745,0.00011382,0.99989,4621.0,0.198,3708.0,Graduate,F,$40K - $60K,Married
709158333,Existing Customer,44.0,4.0,Blue,28.0,2.0,2.0,1.0,461.0,0.58,4244.0,96.0,0.778,7.1987e-05,0.99993,2758.0,0.167,2297.0,Graduate,M,$60K - $80K,Single
721113333,Existing Customer,54.0,0.0,Blue,36.0,1.0,2.0,3.0,0.0,0.811,4751.0,93.0,0.86,0.00016428,0.99984,1740.0,0.0,1740.0,Graduate,F,Less than $40K,Married
712620858,Existing Customer,34.0,4.0,Blue,36.0,1.0,2.0,2.0,1804.0,0.942,4572.0,60.0,0.935,0.00017274,0.99983,7744.0,0.233,5940.0,Others,F,Others,Married
712855683,Existing Customer,50.0,2.0,Blue,36.0,1.0,2.0,2.0,1335.0,0.781,4906.0,89.0,0.561,0.00013393,0.99987,3350.0,0.399,2015.0,Others,F,Less than $40K,Married
